"","taxon","lfc_(Intercept)","lfc_associated.phenotypeD015179","se_(Intercept)","se_associated.phenotypeD015179","W_(Intercept)","W_associated.phenotypeD015179","p_(Intercept)","p_associated.phenotypeD015179","q_(Intercept)","q_associated.phenotypeD015179","diff_(Intercept)","diff_associated.phenotypeD015179","passed_ss_(Intercept)","passed_ss_associated.phenotypeD015179","Species","Genus"
"911","GCF_018408575.1",0.34110537121342,-0.0432745592957829,NA,0.0540166422983708,NA,-0.80113382569668,1,0.423615315538435,1,0.443725020920033,FALSE,FALSE,FALSE,TRUE,"s__Vescimonas coprocola","g__Vescimonas"
"912","GCF_018408705.1",-0.375714810049046,0.279861230175125,NA,0.032512007447247,NA,8.6079344878725,1,2.00676084300186e-15,1,5.99077134013791e-15,FALSE,TRUE,FALSE,TRUE,"s__Dysosmobacter faecalis","g__Dysosmobacter"
"913","GCF_018784445.1",0.23169941282642,0.0480612034538025,NA,0.0420962056681079,NA,1.14169917908335,1,0.254359576051696,1,0.272049493880371,FALSE,FALSE,FALSE,FALSE,"s__Gemmiger sp900540775","g__Gemmiger"
"914","GCF_018918025.1",-0.17560488988481,0.585781589524253,NA,0.0403181997289848,NA,14.5289619442788,1,2.27303187208158e-34,1,3.97780577614276e-33,FALSE,TRUE,FALSE,FALSE,"s__ER4 sp900317525","g__ER4"
"915","GCF_018918145.1",-0.327261772749344,0.217849434211921,NA,0.0234713298840378,NA,9.28151218052941,1,3.32632691934453e-13,1,8.15512517665386e-13,FALSE,TRUE,FALSE,FALSE,"s__Metalachnospira sp900553995","g__Metalachnospira"
"916","GCF_018918185.1",-0.220515895624569,0.138650989128414,NA,0.0226940991748461,NA,6.10956125908243,1,0.000114243390135405,1,0.000152977626632502,FALSE,TRUE,FALSE,FALSE,"s__Wujia sp900539705","g__Wujia"
"917","GCF_018918345.1",0.505636603253374,-0.448465645847164,NA,0.035288016667244,NA,-12.7087234761893,1,1.01550976158591e-17,1,3.60157475375151e-17,FALSE,TRUE,FALSE,TRUE,"s__Butyricicoccus_A intestinisimiae","g__Butyricicoccus_A"
"918","GCF_018919065.1",-0.312392138397834,-0.00137883005476428,NA,0.0238584868742582,NA,-0.0577920159828722,1,0.954131639577692,1,0.95601541379206,FALSE,FALSE,FALSE,FALSE,"s__Blautia_A sp018919065","g__Blautia_A"
"919","GCF_019041915.1",0.339652658629345,-0.0217335895327527,NA,0.0242751466015268,NA,-0.895302091868139,1,0.377525057936372,1,0.397910627004588,FALSE,FALSE,FALSE,TRUE,"s__Collinsella sp019041915","g__Collinsella"
"920","GCF_019052365.1",1.45972647240466,-0.920990886756898,NA,0.0268577502787532,NA,-34.2914383073061,1,3.22290565357308e-26,1,2.32003492083452e-25,FALSE,TRUE,FALSE,FALSE,"s__Prevotella sp000434975","g__Prevotella"
"921","GCF_019052655.1",0.874327192241277,-0.809147491901658,NA,0.0345435831457917,NA,-23.423959480018,1,3.96386079569165e-35,1,8.04663741525405e-34,FALSE,TRUE,FALSE,TRUE,"s__Holdemanella porci_A","g__Holdemanella"
"922","GCF_019127135.1",0.600588315029853,0.0348283325954788,NA,0.0454832295372688,NA,0.765740096950252,1,0.445427481877613,1,0.466091643408018,FALSE,FALSE,FALSE,FALSE,"s__Prevotella sp900551275","g__Prevotella"
"923","GCF_019249655.1",0.36766818840306,-0.00651756059270124,NA,0.023596577108394,NA,-0.276207882302673,1,0.784110909716563,1,0.793492097071098,FALSE,FALSE,FALSE,FALSE,"s__Prevotella sp900767615","g__Prevotella"
"924","GCF_019583405.1",-0.576176195374362,0.613035676945318,NA,0.0249693160350536,NA,24.5515606468635,1,8.10026142084815e-40,1,2.41816627710614e-38,FALSE,TRUE,FALSE,TRUE,"s__Bacteroides fragilis_B","g__Bacteroides"
"925","GCF_019597925.1",0.279654183976544,-0.688721458478674,NA,0.0239894140741877,NA,-28.709390581562,1,7.66416230263855e-28,1,6.88418118334348e-27,FALSE,TRUE,FALSE,FALSE,"s__Clostridium_AP sp000509125","g__Clostridium_AP"
"926","GCF_019734195.1",-0.132560216033674,0.220333052820243,NA,0.0269664731729004,NA,8.17062918860534,1,5.34156200164231e-06,1,7.80098623261431e-06,FALSE,TRUE,FALSE,TRUE,"s__Clostridium sp900766315","g__Clostridium"
"927","GCF_019734885.1",0.180441869077976,-0.195169574973609,NA,0.0396041087174225,NA,-4.92801331210744,1,1.8452461852582e-06,1,2.75025679594284e-06,FALSE,TRUE,FALSE,TRUE,"s__Coprococcus_A catus","g__Coprococcus_A"
"928","GCF_019930045.1",0.116542364705341,-0.441120618716976,NA,0.0226202873237996,NA,-19.5011059056202,1,1.17787378630199e-06,1,1.78173158434653e-06,FALSE,TRUE,FALSE,TRUE,"s__Streptococcus australis_D","g__Streptococcus"
"929","GCF_019967995.1",0.802835354492506,-0.738875076451672,NA,0.0373117418196559,NA,-19.8027494943276,1,4.60973824016201e-38,1,1.26456332804444e-36,FALSE,TRUE,FALSE,TRUE,"s__Faecalibacterium prausnitzii_E","g__Faecalibacterium"
"930","GCF_020089495.1",0.158405568271131,0.191660506577989,NA,0.0224734368690096,NA,8.52831312340501,1,0.000142451612156537,1,0.000189748538502473,FALSE,TRUE,FALSE,TRUE,"s__Streptococcus sp020089495","g__Streptococcus"
"931","GCF_020091405.1",-0.205104801601129,0.291790644646949,NA,0.0405314727234889,NA,7.19911281382701,1,2.40583301912787e-11,1,4.93317275639351e-11,FALSE,TRUE,FALSE,TRUE,"s__Bacteroides sp900552405","g__Bacteroides"
"932","GCF_020181355.1",-0.228993152878505,1.03093139792522,NA,0.0234185066500381,NA,44.0220810545811,1,1.22861474794669e-14,1,3.4448728429997e-14,FALSE,TRUE,FALSE,FALSE,"s__Collinsella sp018380015","g__Collinsella"
"933","GCF_020537505.1",-0.113871198925138,0.0948705805536721,NA,0.0321612213965783,NA,2.94984383160789,1,0.00351526603898906,1,0.00432484246008957,FALSE,TRUE,FALSE,FALSE,"s__Blautia_A sp905206915","g__Blautia_A"
"934","GCF_020554845.1",0.249711250862236,0.0244882518279938,NA,0.0549462121282668,NA,0.445676796988813,1,0.656046502844545,1,0.673974899177342,FALSE,FALSE,FALSE,TRUE,"s__Blautia_A faecis","g__Blautia_A"
"935","GCF_020554865.1",-0.402998273968386,0.305032469619328,NA,0.0238088658991353,NA,12.811717740424,1,9.49467469765184e-09,1,1.59535726940584e-08,FALSE,TRUE,FALSE,FALSE,"s__Enterocloster sp900753815","g__Enterocloster"
"936","GCF_020559915.1",1.26952536312892,-1.13669808928953,NA,0.0265082698704069,NA,-42.8808856574418,1,4.39021368934542e-27,1,3.62281861356553e-26,FALSE,TRUE,FALSE,TRUE,"s__Ruminococcus_D sp000434695","g__Ruminococcus_D"
"937","GCF_020564355.1",0.496906971606443,-0.20053254034415,NA,0.056871883770474,NA,-3.52604005792155,1,0.000496890476226977,1,0.000635994745738186,FALSE,TRUE,FALSE,TRUE,"s__Lachnospira sp000437735","g__Lachnospira"
"938","GCF_020687205.1",0.276908932023392,0.0370857610915538,NA,0.0459143443462644,NA,0.80771622941777,1,0.419972961660572,1,0.440364210832108,FALSE,FALSE,FALSE,FALSE,"s__Hominisplanchenecus faecis","g__Hominisplanchenecus"
"939","GCF_020687245.1",0.67985215959753,-0.0938305208114878,NA,0.0775254199498548,NA,-1.21031941358305,1,0.226695843162376,1,0.243488127841071,FALSE,FALSE,FALSE,FALSE,"s__Faecalibacterium longum","g__Faecalibacterium"
"940","GCF_020709055.1",-0.602615850077346,0.704066234311587,NA,0.0247136472591834,NA,28.4889651020636,1,4.26426220639669e-29,1,4.46208880360066e-28,FALSE,TRUE,FALSE,FALSE,"s__Ruminococcus_C sp000437175","g__Ruminococcus_C"
"941","GCF_020736365.1",-0.354813213267256,0.322745160325632,NA,0.0324561543623246,NA,9.9440357820173,1,1.77077563747712e-16,1,5.66983366573903e-16,FALSE,TRUE,FALSE,FALSE,"s__Clostridium_Q saccharolyticum_A","g__Clostridium_Q"
"942","GCF_020892095.1",-1.33330157157316,1.16878222341129,NA,0.0237255003982833,NA,49.2627006297349,1,7.99983146334818e-25,1,5.27261619175221e-24,FALSE,TRUE,FALSE,FALSE,"s__Lachnoclostridium_B faecipullorum","g__Lachnoclostridium_B"
"943","GCF_021531315.1",-0.321382019605341,0.26524930969566,NA,0.0235357024922785,NA,11.2700825387592,1,2.72400284608514e-11,1,5.55193351159923e-11,FALSE,TRUE,FALSE,FALSE,"s__ER4 sp900552375","g__ER4"
"944","GCF_021531655.1",1.29103172006084,-1.24647400933263,NA,0.0290353935670356,NA,-42.929468355744,1,4.08471887679244e-17,1,1.36831341912354e-16,FALSE,TRUE,FALSE,FALSE,"s__Prevotella sp900544495","g__Prevotella"
"945","GCF_022809355.1",0.436192497998282,-0.329174191209861,NA,0.0315736482469027,NA,-10.4255988612958,1,1.65408190209222e-15,1,4.98187872588606e-15,FALSE,TRUE,FALSE,FALSE,"s__Parabacteroides faecavium","g__Parabacteroides"
"946","GCF_023109675.1",0.163690285923269,-0.267793524534865,NA,0.0235689932255739,NA,-11.3621113117505,1,1.20959444528334e-09,1,2.16151120063837e-09,FALSE,TRUE,FALSE,TRUE,"s__Streptococcus parasanguinis_I","g__Streptococcus"
"947","GCF_023336895.1",-0.272593759526101,-0.106754626677582,NA,0.0230645370038134,NA,-4.62851808644289,1,0.00240188035850267,1,0.0029839762103797,FALSE,TRUE,FALSE,TRUE,"s__Aphodousia secunda_B","g__Aphodousia"
"948","GCF_023336935.1",0.469060514078795,-0.322880484523045,NA,0.0287121926795269,NA,-11.2454136863352,1,2.9584545348469e-17,1,1.00094378428987e-16,FALSE,TRUE,FALSE,TRUE,"s__CAG-266 sp000436095","g__CAG-266"
"949","GCF_023347235.1",0.634782358572773,-0.220928959112461,NA,0.0588502011625066,NA,-3.75409012625797,1,0.000198537276227742,1,0.00026170822775475,FALSE,TRUE,FALSE,TRUE,"s__Faecalibacterium prausnitzii_A","g__Faecalibacterium"
"950","GCF_023347255.1",0.587938750383702,0.023865457156879,NA,0.0654276238265723,NA,0.364761178246954,1,0.71542763805456,1,0.729075354041545,FALSE,FALSE,FALSE,TRUE,"s__Faecalibacterium prausnitzii_D","g__Faecalibacterium"
"951","GCF_023347275.1",0.209725771203231,0.25573005293879,NA,0.0516101033580708,NA,4.95503857383379,1,1.21058170360975e-06,1,1.82848278149389e-06,FALSE,TRUE,FALSE,TRUE,"s__Faecalibacterium sp900758465","g__Faecalibacterium"
"952","GCF_023347295.1",0.0243682969436492,-0.00548364702561061,NA,0.0267782375060879,NA,-0.20477998316222,1,0.838077100183253,1,0.845574807838968,FALSE,FALSE,FALSE,FALSE,"s__Faecalibacterium sp003449675","g__Faecalibacterium"
"953","GCF_023347535.1",0.63275244552221,-0.599225538926979,NA,0.0498615506589686,NA,-12.0177878747779,1,1.00776215681249e-27,1,8.97261920319893e-27,FALSE,TRUE,FALSE,TRUE,"s__Faecalibacterium sp900539885","g__Faecalibacterium"
"954","GCF_023617305.1",0.752925137658117,-0.645004516620626,NA,0.0367998381657343,NA,-17.5273737269098,1,3.35989804401925e-21,1,1.58618442543234e-20,FALSE,TRUE,FALSE,FALSE,"s__Methanobrevibacter_A smithii_A","g__Methanobrevibacter_A"
"955","GCF_023656745.1",1.78970456207648,-2.49572883538061,NA,0.0251427057186553,NA,-99.2625401302308,1,1.35502469685425e-17,1,4.77552106703843e-17,FALSE,TRUE,FALSE,TRUE,"s__Collinsella sp023656745","g__Collinsella"
"956","GCF_023744375.1",0.0108970902117562,0.0116885106416645,NA,0.0239784052836251,NA,0.487459883316202,1,0.63054646548538,1,0.648434308477873,FALSE,FALSE,FALSE,TRUE,"s__Parabacteroides sp900548175","g__Parabacteroides"
"957","GCF_023921805.1",1.07844637298702,-0.56834722925515,NA,0.0744310301435168,NA,-7.6358909470858,1,6.69381543795453e-13,1,1.59488795059245e-12,FALSE,TRUE,FALSE,TRUE,"s__Ruminococcus_E sp003526955","g__Ruminococcus_E"
"958","GCF_024168045.1",0.330692205218392,-0.138956628391414,NA,0.0539374321095879,NA,-2.57625591275995,1,0.010361467857887,1,0.0124166350363108,FALSE,TRUE,FALSE,TRUE,"s__Dorea_A longicatena_B","g__Dorea_A"
"959","GCF_024295625.1",-0.0159535276531632,-0.180568520262994,NA,0.0238759266700079,NA,-7.56278584528484,1,1.70842903642271e-06,1,2.55383721939478e-06,FALSE,TRUE,FALSE,FALSE,"s__Streptococcus sp024295625","g__Streptococcus"
"960","GCF_024460475.1",1.18546049453574,-0.975111718976546,NA,0.0332336501159999,NA,-29.3410960148218,1,1.73175223216053e-48,1,1.25552036831639e-46,FALSE,TRUE,FALSE,FALSE,"s__Holdemanella sp900556915","g__Holdemanella"
"961","GCF_024462815.1",0.0657549576034972,-0.270522985169953,NA,0.0247361959999178,NA,-10.9363212181393,1,2.42754906527384e-12,1,5.47547178056211e-12,FALSE,TRUE,FALSE,TRUE,"s__Gemmiger sp900554145","g__Gemmiger"
"962","GCF_024622975.1",0.0337604318277877,-0.241551060007018,NA,0.0396391258395675,NA,-6.09375345421727,1,7.72309655214664e-08,1,1.23447921266596e-07,FALSE,TRUE,FALSE,FALSE,"s__Blautia_A caecimuris","g__Blautia_A"
"963","GCF_024623065.1",-0.501805537372732,0.337728306435025,NA,0.0230074343318814,NA,14.679094659722,1,2.63333660959531e-10,1,4.92235112106673e-10,FALSE,TRUE,FALSE,TRUE,"s__Bacteroides acidifaciens","g__Bacteroides"
"964","GCF_900079775.1",0.806707198842055,-0.755494444900696,NA,0.0350329718605614,NA,-21.5652399661588,1,5.95368360060913e-30,1,6.78987511754861e-29,FALSE,TRUE,FALSE,TRUE,"s__Prevotella lascolaii","g__Prevotella"
"965","GCF_900086585.1",-0.442169550241123,0.344052581792158,NA,0.0231613706828624,NA,14.8545863931417,1,6.53199877513817e-12,1,1.40465651626382e-11,FALSE,TRUE,FALSE,FALSE,"s__Emergencia timonensis","g__Emergencia"
"966","GCF_900095695.1",0.530373800866015,-1.30548120995276,NA,0.0307822474228501,NA,-42.4101980605771,1,1.91719265549224e-14,1,5.28790909055603e-14,FALSE,TRUE,FALSE,TRUE,"s__Hafnia alvei_B","g__Hafnia"
"967","GCF_900095825.1",-0.241769377258003,1.30905755530128,NA,0.0255039439856879,NA,51.3276517559751,1,1.96420286713674e-15,1,5.88102038390499e-15,FALSE,TRUE,FALSE,TRUE,"s__Acidaminococcus massiliensis","g__Acidaminococcus"
"968","GCF_900095865.1",-0.100298839525804,-0.0386978681889454,NA,0.0253267486811336,NA,-1.52794457260013,1,0.128564418527857,1,0.141073388979216,FALSE,FALSE,FALSE,TRUE,"s__Massilioclostridium coli","g__Massilioclostridium"
"969","GCF_900099625.1",0.0494455003929606,-0.0270624379543834,NA,0.0291818449431425,NA,-0.927372412783068,1,0.357217428277471,1,0.378076840147688,FALSE,FALSE,FALSE,TRUE,"s__Lactococcus lactis","g__Lactococcus"
"970","GCF_900103425.1",0.0483399344576677,-0.15322491733845,NA,0.0226618206921172,NA,-6.76136835694531,1,5.90708117905098e-08,1,9.45692018412736e-08,FALSE,TRUE,FALSE,FALSE,"s__Allisonella histaminiformans","g__Allisonella"
"971","GCF_900104605.1",0.472773725768371,-0.148955198499635,NA,0.0379717879181671,NA,-3.9227860120953,1,0.000144088816791884,1,0.000191677783805717,FALSE,TRUE,FALSE,FALSE,"s__Tidjanibacter inops","g__Tidjanibacter"
"972","GCF_900104615.1",-0.24661180032138,-0.142093729561856,NA,0.0266187985688552,NA,-5.33809702922168,1,4.94316024131996e-06,1,7.23998217163025e-06,FALSE,TRUE,FALSE,TRUE,"s__Phocea massiliensis","g__Phocea"
"973","GCF_900104635.1",0.296052657859606,-0.457342090814057,NA,0.0366130328372101,NA,-12.4912375559682,1,7.92040309680186e-23,1,4.27617507619888e-22,FALSE,TRUE,FALSE,FALSE,"s__Faecalimonas phoceensis","g__Faecalimonas"
"974","GCF_900104665.1",0.0475989153145596,-0.0146225780572801,NA,0.0228001202110588,NA,-0.64133776146442,1,0.528241547865133,1,0.547666160452615,FALSE,FALSE,FALSE,TRUE,"s__Traorella massiliensis","g__Traorella"
"975","GCF_900104675.1",0.0232112264626104,-0.353803081468755,NA,0.0248709823272164,NA,-14.2255370863091,1,5.80202553250161e-25,1,3.87437889176917e-24,FALSE,TRUE,FALSE,FALSE,"s__Angelakisella massiliensis","g__Angelakisella"
"976","GCF_900106755.1",-0.417762704810212,0.555708352509415,NA,0.0527972758859718,NA,10.5253224372712,1,7.67631310655284e-21,1,3.54157172870506e-20,FALSE,TRUE,TRUE,TRUE,"s__Bacteroides faecis","g__Bacteroides"
"977","GCF_900106845.1",-0.0953894283137377,0.109360408149276,NA,0.0285689002356634,NA,3.82795302749381,1,0.000212427824207068,1,0.000279293059028723,FALSE,TRUE,FALSE,TRUE,"s__Romboutsia timonensis","g__Romboutsia"
"978","GCF_900108345.1",0.0499132372782751,-0.0370241250856348,NA,0.0334157442708999,NA,-1.10798445144546,1,0.270160613825232,1,0.288341769750379,FALSE,FALSE,FALSE,TRUE,"s__Mediterranea ndongoniae","g__Mediterranea"
"979","GCF_900116045.1",0.214440161116571,0.256968729599114,NA,0.041013387702977,NA,6.26548412582025,1,1.50219949098782e-07,1,2.35298222739604e-07,FALSE,TRUE,FALSE,TRUE,"s__Desulfovibrio piger_A","g__Desulfovibrio"
"980","GCF_900119915.1",2.85268529846076,-3.2921969087162,NA,0.0321829401700858,NA,-102.29633747933,1,3.32449052053548e-33,1,5.11266345203563e-32,FALSE,TRUE,FALSE,FALSE,"s__Thermophilibacter timonensis","g__Thermophilibacter"
"981","GCF_900120005.1",-0.399965660989199,0.225478675954448,NA,0.0240361701049801,NA,9.38080713231973,1,7.29999869600531e-12,1,1.56318537477751e-11,FALSE,TRUE,FALSE,FALSE,"s__Holdemania sp900120005","g__Holdemania"
"982","GCF_900120195.1",0.284137385476433,-0.313443456762675,NA,0.0537272451381835,NA,-5.83397596427131,1,2.15076445665959e-08,1,3.52669777626734e-08,FALSE,TRUE,FALSE,TRUE,"s__Blautia_A sp900120195","g__Blautia_A"
"983","GCF_900128455.1",0.445681052117711,-0.221730259112356,NA,0.0256469145245669,NA,-8.64549452527564,1,2.92381858624106e-09,1,5.0990994244582e-09,FALSE,TRUE,FALSE,FALSE,"s__Phocaeicola mediterraneensis","g__Phocaeicola"
"984","GCF_900128465.1",-0.289325603285977,-0.0412042602969852,NA,0.022715716093399,NA,-1.8139098114965,1,0.0873821167327285,1,0.0972509303549555,FALSE,FALSE,FALSE,FALSE,"s__Pauljensenia bouchesdurhonensis","g__Pauljensenia"
"985","GCF_900128475.1",-0.10700608143537,0.300909364885189,NA,0.0284082263740943,NA,10.5923319859064,1,7.12029430072678e-16,1,2.17683696242099e-15,FALSE,TRUE,FALSE,TRUE,"s__Mediterranea massiliensis","g__Mediterranea"
"986","GCF_900128485.1",0.139797769734595,0.316669403801149,NA,0.0297521062872016,NA,10.6435961455734,1,5.86320097439719e-13,1,1.40357287476725e-12,FALSE,TRUE,FALSE,FALSE,"s__Duodenibacillus massiliensis","g__Duodenibacillus"
"987","GCF_900129135.1",-0.714942090267749,0.536505478051259,NA,0.0232885836251342,NA,23.0372738285481,1,2.60082530167482e-09,1,4.55144427793093e-09,FALSE,TRUE,FALSE,TRUE,"s__Lactonifactor longoviformis","g__Lactonifactor"
"988","GCF_900129655.1",-0.273455156977501,0.451036320511047,NA,0.0342080287250862,NA,13.185101197611,1,5.26290438932005e-24,1,3.16085677820109e-23,FALSE,TRUE,FALSE,TRUE,"s__Bacteroides clarus","g__Bacteroides"
"989","GCF_900130125.1",0.62366358382871,-0.653812266304897,NA,0.0247814064383445,NA,-26.3831783692974,1,3.10596873209792e-15,1,9.08518231434981e-15,FALSE,TRUE,FALSE,FALSE,"s__Bacteroides congonensis","g__Bacteroides"
"990","GCF_900142265.1",0.0652376741325366,-0.231719825920819,NA,0.0266326380895909,NA,-8.70059605591172,1,3.1587292306271e-12,1,6.984989475134e-12,FALSE,TRUE,FALSE,FALSE,"s__Anaerotignum lactatifermentans","g__Anaerotignum"
"991","GCF_900142645.1",0.99826321896426,-1.55701641992034,NA,0.023739935369109,NA,-65.5863799000217,1,7.95784302511102e-25,1,5.27261619175221e-24,FALSE,TRUE,FALSE,FALSE,"s__Eubacterium callanderi","g__Eubacterium"
"992","GCF_900148495.1",-0.358509524916005,0.470196273264579,NA,0.0306626152762855,NA,15.334513022711,1,2.22576369180907e-24,1,1.38598168539031e-23,FALSE,TRUE,FALSE,FALSE,"s__Negativibacillus massiliensis","g__Negativibacillus"
"993","GCF_900155365.1",0.59845229977424,-0.638216603798245,NA,0.0255870515430051,NA,-24.9429522086815,1,9.40184125409058e-29,1,9.35575379696269e-28,FALSE,TRUE,FALSE,FALSE,"s__Collinsella bouchesdurhonensis","g__Collinsella"
"994","GCF_900155425.1",-0.402201479747023,0.287699077544731,NA,0.0241241991852828,NA,11.9257462324488,1,4.80918613151353e-12,1,1.04974708031962e-11,FALSE,TRUE,FALSE,FALSE,"s__Parabacteroides massiliensis","g__Parabacteroides"
"995","GCF_900155865.1",-0.784627326021281,0.777242981425417,NA,0.0261040892120605,NA,29.7747596214281,1,2.33526755255816e-40,1,7.90098855282177e-39,FALSE,TRUE,FALSE,TRUE,"s__Bacteroides bouchesdurhonensis","g__Bacteroides"
"996","GCF_900167555.1",0.849917717274505,-0.415475967022958,NA,0.0648460898937235,NA,-6.40710901310909,1,3.63984135764786e-10,1,6.7663717546018e-10,FALSE,TRUE,FALSE,TRUE,"s__Gemmiger formicilis","g__Gemmiger"
"997","GCF_900184965.1",0.267436423502719,0.172796084533511,NA,0.0342197712161442,NA,5.04959789012236,1,1.89611192289294e-06,1,2.82192610225268e-06,FALSE,TRUE,FALSE,FALSE,"s__Akkermansia muciniphila_A","g__Akkermansia"
"998","GCF_900186585.1",-0.722563234639506,0.312016331265604,NA,0.0232242685591538,NA,13.4349260761809,1,9.91717155315121e-14,1,2.5419012945577e-13,FALSE,TRUE,FALSE,FALSE,"s__Massiliimalia timonensis","g__Massiliimalia"
"999","GCF_900199375.1",-0.217934602642833,-0.13363658476333,NA,0.0247099156472127,NA,-5.40821695513982,1,3.68726130882375e-06,1,5.43978230880249e-06,FALSE,TRUE,FALSE,TRUE,"s__Gordonibacter urolithinfaciens","g__Gordonibacter"
"1000","GCF_900199635.1",0.148686995927342,0.115010261473254,NA,0.0279039198048644,NA,4.12165252328471,1,0.000117227244621558,1,0.000156766341621714,FALSE,TRUE,FALSE,FALSE,"s__Anaerotruncus massiliensis","g__Anaerotruncus"
"1001","GCF_900209925.1",0.187387613490332,-0.14462188213094,NA,0.0532727291676922,NA,-2.71474513114765,1,0.00710044456947222,1,0.0085695020666044,FALSE,TRUE,FALSE,TRUE,"s__Anaerobutyricum soehngenii","g__Anaerobutyricum"
"1002","GCF_900241005.1",1.36127894737628,-1.54044544208984,NA,0.028740435014224,NA,-53.5985430049145,1,4.4103997616073e-23,1,2.4462053322576e-22,FALSE,TRUE,FALSE,FALSE,"s__Bacteroides cutis","g__Bacteroides"
"1003","GCF_900290115.1",0.926733285211427,0.346868996898785,NA,0.0228001180668001,NA,15.2134737145888,1,1.01734492385973e-11,1,2.15126062024506e-11,FALSE,TRUE,FALSE,TRUE,"s__Alistipes excrementigallinarum","g__Alistipes"
"1004","GCF_900291955.1",0.355962184925326,0.0583013381488711,NA,0.0326776677332129,NA,1.7841340032237,1,0.0779704066582304,1,0.0873509522716378,FALSE,FALSE,FALSE,TRUE,"s__Pseudoruminococcus massiliensis","g__Pseudoruminococcus"
"1005","GCF_900291975.1",-0.520480810735014,0.436230893165386,NA,0.0275750423258532,NA,15.8197723873082,1,4.68443717866353e-26,1,3.30187759468297e-25,FALSE,TRUE,FALSE,FALSE,"s__Agathobaculum sp900291975","g__Agathobaculum"
"1006","GCF_900447045.1",-0.746331110979888,1.33305974224455,NA,0.0239272020780732,NA,55.7131476507303,1,8.41629545933154e-14,1,2.18479281105409e-13,FALSE,TRUE,FALSE,TRUE,"s__Clostridium paraputrificum","g__Clostridium"
